"G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","label"
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0
0,1,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,1,0,0,1,1
1,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,1,1,0
1,1,0,1,1,1,1,0,1,0,0
1,1,1,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0
0,1,1,0,1,0,1,0,1,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,0,1,0
0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,1,1,0
0,1,1,0,1,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,1,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
1,1,0,1,1,0,1,1,0,1,1
0,0,0,0,0,1,1,1,0,1,1
0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0
1,1,0,1,1,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,1
0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,1
1,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,1,1,1,1,1,0,0
0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0
1,0,0,0,1,0,1,1,0,1,0
1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,1,0,1,0,0,0,0
1,1,1,0,1,0,0,0,1,1,1
0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,1,0,1,1,0,0,0
1,0,0,0,1,0,1,0,0,1,0
0,1,1,0,1,0,1,1,0,1,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,1
1,1,1,0,1,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,1,0,1,1
1,1,0,0,1,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,1,1
1,1,1,0,0,0,0,0,0,1,0
0,1,0,0,1,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,1,1,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,0,0,0
1,1,1,0,0,0,1,1,0,0,1
1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,1,1,0,0,0
1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,1,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0
1,1,0,1,1,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0,1
0,0,1,0,1,0,0,1,0,0,1
1,0,0,1,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,0
1,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0
0,0,1,0,1,0,1,0,0,1,1
0,1,1,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,1,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,0,0,0
1,1,0,1,1,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
1,1,0,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,1,1
1,0,1,0,1,0,0,0,0,1,1
1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1
0,1,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,1,0,0,1,0
1,1,0,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,1,0
1,1,1,0,1,0,1,1,0,0,0
0,0,1,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,1,0
1,1,0,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0
1,1,0,0,1,1,0,1,0,1,1
0,0,0,0,0,0,0,1,0,1,1
0,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0,0
1,0,0,1,0,0,0,0,1,1,1
0,0,0,0,1,0,1,1,0,0,0
1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,1,1,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0
1,1,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,1,1,0,0,0,0,0
1,0,0,1,1,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,1,1,0,0,0
1,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,1,1,0,0,1
0,0,0,0,1,0,1,1,0,0,0
0,0,1,0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1,1,0,0
0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,1,1,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0
1,1,0,0,1,1,1,1,0,0,0
0,0,1,1,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,1,1,1,1,1
0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,1,1
1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,0
1,0,0,0,1,1,1,1,1,1,0
0,0,0,1,0,0,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,1,1
0,0,1,0,1,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,1,0
1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,0,0,0,1,1
0,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1
1,1,1,0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0
1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,1,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0,0
0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,1,0
1,1,1,0,1,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,1,0
0,0,1,0,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,1,1,1,0,1,1
1,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,1,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0
1,1,1,0,1,0,0,0,0,1,0
0,0,1,0,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,1,1,1,1,0,0,0
0,0,1,0,0,0,1,0,0,0,0
1,0,1,1,1,0,0,1,0,0,0
1,0,0,0,0,1,1,0,0,0,0
1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
0,1,0,0,1,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,1,1,0,1,1
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,1,1,1,1,1,1,0
1,1,0,0,1,1,1,1,0,0,0
1,1,1,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,1,1,1,1,0,0
0,0,1,0,0,0,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,1,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,0,0,0,0
1,1,0,1,1,1,1,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,1,0,1,1,0,0,0
0,0,0,0,1,1,1,1,0,0,0
1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,1,0,0,1
1,1,1,0,0,0,0,0,1,1,1
0,0,0,1,0,1,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,1,1
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0
1,0,1,0,1,0,1,1,0,0,0
1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
1,1,0,0,1,1,1,0,1,0,1
0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,1,1,0,0,1
0,0,0,0,1,1,1,1,0,0,0
1,0,0,0,0,0,1,1,0,0,0
1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,1
0,0,1,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,0,0,0,1
1,1,1,0,1,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,1,1,1,1,0,1,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,0,1,0
1,0,0,0,1,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0
1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,1,0,1
0,0,0,0,1,0,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,1,1,0,0,0
0,0,0,0,1,0,1,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,1,1,1
0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,1,0,1,1,0,0,0
0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,1,1
1,0,0,0,1,1,0,1,0,0,0
0,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,1,0,0,0
1,1,0,1,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,1,1,0,1,0
0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,1,1,0,0,1
0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,1,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,1,1
0,0,1,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0
1,1,0,1,1,0,0,0,1,1,1
1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,1,0,1,0
0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0
1,1,0,1,1,1,1,0,1,1,1
0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,1,0,0,0
